file,band_lo_hz,band_hi_hz,band_label,band_tag,rt60_s,r2,method,quality,capped,mode
"Lounge room, mid, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6576514273142587,0.9973587594386824,REG,OK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.654069791666666,0.8489150365617046,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.654109375,0.5986053636662337,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),4.655098958333333,0.5226116192424507,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8999337662312112,0.988903362653279,REG,OK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7438136490319092,0.9974893596814165,REG,OK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6456467843610837,0.9957078856485839,REG,OK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.865603125,0.943454154623159,REG,OK,True,ML 2 · Musician
"Lounge room, mid, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.866869791666667,0.5125395359707474,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),4.839280208333332,0.35988125074776484,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8457525386273855,0.9970242414468802,REG,OK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7440249163638888,0.9971443155887374,REG,OK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6251641627477166,0.9963316078237637,REG,OK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.558020833333333,0.7567706929245313,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.546007291666666,0.455230438605156,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),4.572508333333333,0.3506159209453964,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8153617129336593,0.9994110222625979,REG,OK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.748744198854909,0.9988916152220991,REG,OK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6866527877841561,0.997964481403815,REG,OK,False,ML 2 · Musician
"Studio, centre, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.253440625,0.8572004733716247,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),5.231729166666666,0.2871757375270794,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.7263441930670418,0.9970164106114259,REG,OK,False,ML 2 · Musician
"Studio, centre, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),5.28164375,0.2995416214475294,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),5.2811489583333335,0.4108280048557105,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),5.28188125,0.3043740313613031,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),6.148914583333333,0.7371133590164884,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.8977353055452274,0.9549646348871681,REG,OK,False,ML 2 · Musician
"Studio, centre, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.7840770674627842,0.9955726180915441,REG,OK,False,ML 2 · Musician
"Studio, centre, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),6.181194791666666,0.20729923702785233,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),6.1828375,0.42258132375511054,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),6.181234375,0.2820492835367182,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),2.0931902297830622,0.8622304880656206,REG,CHECK,False,ML 2 · Musician
"Studio, centre, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.577495833333333,0.47431088045020237,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.7043714864743719,0.9979769455351922,REG,OK,False,ML 2 · Musician
"Studio, centre, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.6702358991892658,0.9882364166660083,REG,OK,False,ML 2 · Musician
"Studio, centre, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5954610963378673,0.9970985180619222,REG,OK,False,ML 2 · Musician
"Studio, centre, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),4.641462499999999,0.2451149427597648,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.265104166666666,0.7467650076088057,REG,CHECK,True,ML 2 · Musician
"Studio, centre, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.8559044802385869,0.9571137772192027,REG,OK,False,ML 2 · Musician
"Studio, centre, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.7544596657686398,0.9880243748621002,REG,OK,False,ML 2 · Musician
"Studio, centre, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.6602260308183778,0.9937588443385237,REG,OK,False,ML 2 · Musician
"Studio, centre, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5892163606287768,0.9962146367646121,REG,OK,False,ML 2 · Musician
"Studio, centre, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5692223491230998,0.9969425469603906,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.396376041666667,0.8653942778149155,REG,CHECK,True,ML 2 · Musician
"Studio, centre, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.931679341112042,0.5819159133268612,REG,CHECK,False,ML 2 · Musician
"Studio, centre, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.9191639167705205,0.9941511478666185,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.813165497480744,0.9946019037655668,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7620937660167504,0.9945756915758883,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.653953134365517,0.9918165037195608,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.635703125,0.9792098893211004,REG,OK,True,ML 2 · Musician
"Studio, centre, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.620305208333334,0.706314390032878,REG,CHECK,True,ML 2 · Musician
"Studio, centre, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.826295826169237,0.9975130315765273,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.627608333333333,0.42375644685591624,REG,CHECK,True,ML 2 · Musician
"Studio, centre, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.844892952135626,0.9762896064230216,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.7155228142405591,0.9709705788077942,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),,,NA,LOW,False,ML 2 · Musician
"Studio, centre, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),1.6679915777152738,0.8102018168802203,REG,CHECK,False,ML 2 · Musician
"Studio, centre, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.9578012028082356,0.9862355438406011,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.850208812621522,0.9881338472717051,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7407609837182618,0.9937689045047352,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5999662728880383,0.9973573460888425,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.553514583333333,0.9406328824632231,REG,OK,True,ML 2 · Musician
"Studio, centre, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.8556072485637064,0.9726132753378768,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.861151892932294,0.9970560768552909,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.810914695073915,0.9931740384131891,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6973310727460889,0.9972732520823829,REG,OK,False,ML 2 · Musician
"Studio, centre, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6645599694508111,0.995511735040262,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.3543114583333336,0.8197865956748204,REG,CHECK,True,ML 2 · Musician
"Studio, corner, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),1.0345911557262697,0.9194613840017857,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.7245829868466229,0.9984162706731043,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.6133265394534413,0.997018760920551,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6042738581106729,0.9982871350893581,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5802670318818239,0.9982555770060354,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.224867708333333,0.7236302052425343,REG,CHECK,True,ML 2 · Musician
"Studio, corner, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.226292708333333,0.2972915645587284,REG,CHECK,True,ML 2 · Musician
"Studio, corner, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.808959193091491,0.9952287218945647,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.6426900114347103,0.9963137132042346,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6222936946748009,0.9916658605408339,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5839939254103146,0.9948476789300366,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.714830208333334,0.7955835203377313,REG,CHECK,True,ML 2 · Musician
"Studio, corner, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),1.0975214811826568,0.9024397085570257,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.755818459175207,0.9967716641831775,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.6221999547407926,0.9990398076123975,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6280948323301928,0.9975074570752421,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5655136501023968,0.9965249514620844,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.7896592995515925,0.9286983850466967,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),1.099753124884513,0.9189352953318839,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.7095728974007794,0.9970436817661913,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5940878345146123,0.997699014936783,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6165967586244055,0.998592395917688,REG,OK,False,ML 2 · Musician
"Studio, corner, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5517659756974144,0.9969325607394256,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.353572916666667,0.7159674628831061,REG,CHECK,True,ML 2 · Musician
"Studio, corner, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.8794803089611919,0.9637417903152061,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.8661755491972143,0.99690217650797,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.6825568084044589,0.995750408839842,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7143532263233715,0.9957420309849164,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6438963212543339,0.9943733196533109,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.32309375,0.6613576820383171,REG,CHECK,True,ML 2 · Musician
"Studio, corner, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.327151041666666,0.6480639152996907,REG,CHECK,True,ML 2 · Musician
"Studio, corner, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.899324589810739,0.9958748658264264,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.6911343803581917,0.9961775273203654,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7069865444093412,0.9987877683282337,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6349755387783163,0.9981755507629227,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.024193749999999,0.9804624528165609,REG,OK,True,ML 2 · Musician
"Studio, corner, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),1.1317558739593392,0.9084038490649794,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.8532635582340287,0.9948209901145503,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.6915875307929062,0.9970231134203091,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6856610934267577,0.9950678789511432,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6027198936462911,0.9940117608790696,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),1.1216367320228942,0.8767041417600464,REG,CHECK,False,ML 2 · Musician
"Studio, corner, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.8982493476286819,0.9796262601006935,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.8430560459878849,0.9950007347026851,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.7502474004725627,0.9950286339919096,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7139884051302731,0.997401489939064,REG,OK,False,ML 2 · Musician
"Studio, corner, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6223291121433756,0.9977428736207634,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.697274999999999,0.8682405273651119,REG,CHECK,True,ML 2 · Musician
"Studio, mid, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.65393125,0.43145728211053086,REG,CHECK,True,ML 2 · Musician
"Studio, mid, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.8018148278888368,0.9826769451414126,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.679656622791777,0.9927658580118375,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6060775657346255,0.9989380185801747,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6046611238195886,0.99449346340325,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.848701041666667,0.9342740603092917,REG,OK,True,ML 2 · Musician
"Studio, mid, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),2.7882557346995895,0.7551208368292746,REG,CHECK,False,ML 2 · Musician
"Studio, mid, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.9635306560320003,0.9630860030871551,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.7319250335300588,0.9835425669662275,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6602913737014386,0.994157272353642,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),4.869165625,0.2510392412040619,REG,CHECK,True,ML 2 · Musician
"Studio, mid, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.811439583333333,0.924553169612985,REG,OK,True,ML 2 · Musician
"Studio, mid, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.76686875,0.6149248314990046,REG,CHECK,True,ML 2 · Musician
"Studio, mid, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.7823064608400372,0.9914825903990655,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.6037150364711718,0.9973779060428482,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6024322957066376,0.998923229725347,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.548983183796541,0.9991204947219765,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),1.2570286036882226,0.8077419897471863,REG,CHECK,False,ML 2 · Musician
"Studio, mid, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),1.0398912522893418,0.9573781595180164,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.7288228297475784,0.9984273147240996,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.629387218600207,0.9957450481362159,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5989440624718972,0.9984042979834922,REG,OK,False,ML 2 · Musician
"Studio, mid, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5576655397025011,0.9983218153228863,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.343730208333334,0.2889092712593086,REG,CHECK,True,ML 2 · Musician
"Studio, mid, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.8750569803287345,0.989407161507425,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.9421086533034951,0.9894595227705962,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.77841559998568,0.9963583103979371,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7098925284211495,0.9973561405557296,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6889801064388583,0.994361171314704,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.6500125,0.8517832912393317,REG,CHECK,True,ML 2 · Musician
"Studio, mid, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.6282218749999995,0.665263840094947,REG,CHECK,True,ML 2 · Musician
"Studio, mid, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),4.679284375,0.43080210835883004,REG,CHECK,True,ML 2 · Musician
"Studio, mid, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),1.1024460352085628,0.929012997168104,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7979980826139244,0.9879493937291394,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),1.0896262755652153,0.9042964166853704,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.774996875,0.8783328282364525,REG,CHECK,True,ML 2 · Musician
"Studio, mid, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),1.067217625340236,0.9690620478796782,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.9053239047445119,0.9963544022553776,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.7621708736627681,0.9955904169921864,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7378832188023458,0.994298458145415,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6881566075041711,0.9940792653148269,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.17646969436853366,0.942687908398686,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.160841666666666,0.353782932666433,REG,CHECK,True,ML 2 · Musician
"Studio, mid, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.9019511118130836,0.9850517968412532,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.807696934805095,0.9919565430300528,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7484481024120445,0.9958756887785057,REG,OK,False,ML 2 · Musician
"Studio, mid, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6718263857060309,0.9931750895110639,REG,OK,False,ML 2 · Musician
